,Calories,Carbs,Category,Cholesterol,Fat,Fiber,Protein,Restaurant,Saturated Fat,Sodium,Sugars,Trans Fat,calories,carbs,category,deets_url,fat_content,name
2346,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,270,35,"
Pizzas
",http://chubbygrub.com/food/cheese-stuffed-pizza-sticks/,8,Cheese Stuffed Pizza Sticks
2347,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,670,71,"
Entrees
",http://chubbygrub.com/food/cheesy-baked-ziti/,27,Cheesy Baked Ziti
2348,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,980,86,"
Entrees
",http://chubbygrub.com/food/cheesy-meatball-baked-spaghetti/,46,Cheesy Meatball Baked Spaghetti
2349,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,480,38,"
Salads
",http://chubbygrub.com/food/cherry-almond-chicken/,25,Cherry Almond Chicken
2350,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,500,53,"
Pizzas
",http://chubbygrub.com/food/chicken-broccoli-florentine/,19,Chicken Broccoli Florentine
2351,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,920,77,"
Entrees
",http://chubbygrub.com/food/chicken-broccoli-penne/,42,Chicken Broccoli Penne
2352,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,800,88,"
Entrees
",http://chubbygrub.com/food/chicken-carbonara/,27,Chicken Carbonara
2353,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,400,37,"
Entrees
",http://chubbygrub.com/food/chicken-mushroom-alfredo-bake/,17,Chicken Mushroom Alfredo Bake
2354,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1000,108,"
Entrees
",http://chubbygrub.com/food/chicken-parmigano/,39,Chicken Parmigano
2355,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,340,37,"
Entrees
",http://chubbygrub.com/food/chicken-penne-and-peppers/,12,Chicken Penne & Peppers
2356,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,920,69,"
Sandwiches
",http://chubbygrub.com/food/chicken-pesto/,60,Chicken Pesto
2357,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,880,69,"
Sandwiches
",http://chubbygrub.com/food/chicken-pesto-2/,52,Chicken Pesto
2358,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,510,68,"
Desserts
",http://chubbygrub.com/food/chocolate-chunk-cookie-4/,26,Chocolate Chunk Cookie
2359,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,700,87,"
Desserts
",http://chubbygrub.com/food/chocolate-layer-cake/,38,Chocolate Layer Cake
2360,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,510,30,"
Salads
",http://chubbygrub.com/food/citrus-apple-and-roasted-chicken/,30,Citrus Apple & Roasted Chicken
2361,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,890,122,"
Appetizers
",http://chubbygrub.com/food/classic-sampler-platter/,25,Classic Sampler Platter
2362,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,690,58,"
Sandwiches
",http://chubbygrub.com/food/club-italiano/,33,Club Italiano
2363,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,780,68,"
Sandwiches
",http://chubbygrub.com/food/club-italiano-2/,36,Club Italiano
2364,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,780,48,"
Salads
",http://chubbygrub.com/food/country-caesar/,51,Country Caesar
2365,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,70,8,"
Sides
",http://chubbygrub.com/food/croutons-pack/,3,Croutons (Pack)
2366,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,600,16,"
Salads
",http://chubbygrub.com/food/fazolis-italian-house/,45,Fazoli’s Italian House
2367,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,770,57,"
Sandwiches
",http://chubbygrub.com/food/fazolis-original/,45,Fazoli’s® Original
2368,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,880,70,"
Sandwiches
",http://chubbygrub.com/food/fazolis-original-2/,49,Fazoli’s® Original
2369,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,42,"
Kid's Meals
",http://chubbygrub.com/food/fettuccine-alfredo-2/,8,Fettuccine Alfredo
2370,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,42,"
Entrees
",http://chubbygrub.com/food/fettuccine-alfredo-3/,8,Fettuccine Alfredo
2371,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,800,108,"
Entrees
",http://chubbygrub.com/food/fettuccine-with-alfredo/,26,Fettuccine with Alfredo
2372,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1000,79,"
Entrees
",http://chubbygrub.com/food/four-cheese-lasagna/,49,Four Cheese Lasagna
2373,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,150,20,"
Sides
",http://chubbygrub.com/food/garlic-breadstick-one-each/,7,Garlic Breadstick (1 each)
2374,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,810,83,"
Entrees
",http://chubbygrub.com/food/garlic-chicken-baked-spaghetti/,31,Garlic Chicken Baked Spaghetti
2375,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,810,53,"
Sandwiches
",http://chubbygrub.com/food/italian-blt/,48,Italian BLT
2376,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,810,65,"
Sandwiches
",http://chubbygrub.com/food/italian-blt-2/,42,Italian BLT
2377,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,250,65,"
Drinks
",http://chubbygrub.com/food/italian-lemon-ice-medium/,0,Italian Lemon Ice – Medium
2378,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,170,46,"
Drinks
",http://chubbygrub.com/food/italian-lemon-ice-small/,0,Italian Lemon Ice – Small
2379,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,370,97,"
Drinks
",http://chubbygrub.com/food/italian-lemon-ice-with-peach/,0,Italian Lemon Ice with Peach
2380,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,270,70,"
Drinks
",http://chubbygrub.com/food/italian-lemon-ice-with-strawberry/,0,Italian Lemon Ice with Strawberry
2381,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,340,90,"
Drinks
",http://chubbygrub.com/food/italian-lemon-ice-with-wildberry/,0,Italian Lemon Ice with Wildberry
2382,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,980,122,"
Appetizers
",http://chubbygrub.com/food/italian-sampler/,29,Italian Sampler
2383,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,260,21,"
Entrees
",http://chubbygrub.com/food/meat-lasagna/,13,Meat Lasagna
2384,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,250,6,"
Sides
",http://chubbygrub.com/food/meatballs/,18,Meatballs
2385,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,20,5,"
Kid's Meals
",http://chubbygrub.com/food/mushroom-pepper-and-onion-blend/,1,"Mushroom, Pepper & Onion Blend"
2386,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,630,49,"
Desserts
",http://chubbygrub.com/food/ny-style-cheesecake-with-strawberry-topping/,45,NY Style Cheesecake with Strawberry Topping
2387,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,770,44,"
Salads
",http://chubbygrub.com/food/pasta-ranch-italia/,50,Pasta Ranch Italia
2388,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,880,76,"
Entrees
",http://chubbygrub.com/food/penne-romano/,44,Penne Romano
2389,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,970,73,"
Entrees
",http://chubbygrub.com/food/penne-with-creamy-basil-chicken/,51,Penne with Creamy Basil Chicken
2390,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,300,32,"
Pizzas
",http://chubbygrub.com/food/pepperoni-classico/,13,Pepperoni Classico
2391,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,300,32,"
Entrees
",http://chubbygrub.com/food/pepperoni-classico-2/,13,Pepperoni Classico
2392,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,300,32,"
Kid's Meals
",http://chubbygrub.com/food/pepperoni-pizza-4/,13,Pepperoni Pizza
2393,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,280,35,"
Pizzas
",http://chubbygrub.com/food/pepperoni-stuffed-pizza-sticks/,9,Pepperoni Stuffed Pizza Sticks
2394,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,710,55,"
Entrees
",http://chubbygrub.com/food/ravioli-with-alfredo/,40,Ravioli with Alfredo
2395,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,450,56,"
Entrees
",http://chubbygrub.com/food/ravioli-with-marinara/,15,Ravioli with Marinara
2396,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,570,58,"
Entrees
",http://chubbygrub.com/food/ravioli-with-meat-sauce/,24,Ravioli with Meat Sauce
2397,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,570,70,"
Entrees
",http://chubbygrub.com/food/ravioli-with-meat-sauce-2/,21,Ravioli with Meat Sauce
2398,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,3,"
Entrees
",http://chubbygrub.com/food/red-wine-vinaigrette/,10,Red Wine Vinaigrette
2399,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,70,1,"
Entrees
",http://chubbygrub.com/food/roasted-chicken-2/,2,Roasted Chicken
2400,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,600,49,"
Appetizers
",http://chubbygrub.com/food/roasted-chicken-platter/,24,Roasted Chicken Platter
2401,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,820,87,"
Entrees
",http://chubbygrub.com/food/sausage-and-peppers-baked-spaghetti/,0.5,Sausage & Peppers Baked Spaghetti
2402,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,5,"
Salads
",http://chubbygrub.com/food/side-chopped-salad/,3.5,Side Chopped Salad
2403,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,200,3,"
Sides
",http://chubbygrub.com/food/sliced-italian-sausage/,16,Sliced Italian Sausage
2404,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,750,68,"
Sandwiches
",http://chubbygrub.com/food/smoked-turkey-basil/,37,Smoked Turkey Basil
2405,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,650,54,"
Sandwiches
",http://chubbygrub.com/food/smoked-turkey-breast/,35,Smoked Turkey Breast
2406,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,111,"
Entrees
",http://chubbygrub.com/food/spaghetti-or-penne-marinara/,2.5,Spaghetti or Penne Marinara
2407,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,800,108,"
Entrees
",http://chubbygrub.com/food/spaghetti-with-alfredo/,26,Spaghetti with Alfredo
2408,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,220,43,"
Entrees
",http://chubbygrub.com/food/spaghetti-with-marinara/,1,Spaghetti with Marinara
2409,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,220,43,"
Kid's Meals
",http://chubbygrub.com/food/spaghetti-with-marinara-sauce/,1,Spaghetti with Marinara Sauce
2410,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,260,44,"
Kid's Meals
",http://chubbygrub.com/food/spaghetti-with-meat-sauce/,4,Spaghetti with Meat Sauce
2411,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,260,44,"
Entrees
",http://chubbygrub.com/food/spaghetti-with-meat-sauce-2/,4,Spaghetti with Meat Sauce
2412,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,300,45,"
Entrees
",http://chubbygrub.com/food/spaghetti-with-meatballs/,7,Spaghetti with Meatballs
2413,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,800,108,"
Entrees
",http://chubbygrub.com/food/spaghetti-fettuccine-penne-or-bowtie-with-alfredo/,26,"Spaghetti, Fettuccine, Penne or Bowtie with Alfredo"
2414,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,111,"
Entrees
",http://chubbygrub.com/food/spaghetti-fettuccine-penne-or-bowtie-with-marinara/,2.5,"Spaghetti, Fettuccine, Penne or Bowtie with Marinara"
2415,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,680,113,"
Entrees
",http://chubbygrub.com/food/spaghetti-fettuccine-penne-or-bowtie-with-meat-sauce/,12,"Spaghetti, Fettuccine, Penne or Bowtie with Meat Sauce"
2416,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,340,26,"
Entrees
",http://chubbygrub.com/food/three-cheese-baked-ravioli/,19,Three Cheese Baked Ravioli
2417,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,340,54,"
Sides
",http://chubbygrub.com/food/toasted-ravioli-six/,8,Toasted Ravioli (Six)
2418,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,690,108,"
Sides
",http://chubbygrub.com/food/toasted-ravioli-twelve/,16,Toasted Ravioli (Twelve)
2419,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,32,"
Pizzas
",http://chubbygrub.com/food/triple-cheese/,12,Triple Cheese
2420,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,32,"
Entrees
",http://chubbygrub.com/food/triple-cheese-2/,12,Triple Cheese
2421,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,590,56,"
Desserts
",http://chubbygrub.com/food/turtle-cheesecake-2/,37,Turtle Cheesecake
2422,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,480,55,"
Pizzas
",http://chubbygrub.com/food/tuscan-chicken/,17,Tuscan Chicken
2423,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,700,47,"
Entrees
",http://chubbygrub.com/food/twice-baked-lasagna/,39,Twice-Baked Lasagna
2424,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1070,76,"
Sandwiches
",http://chubbygrub.com/food/ultimate-meatball-smasher/,65,Ultimate Meatball Smasher
2425,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1130,153,"
Appetizers
",http://chubbygrub.com/food/ultimate-sampler/,34,Ultimate Sampler
2426,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,590,60,"
Sandwiches
",http://chubbygrub.com/food/vegetable-fresco/,29,Vegetable Fresco
2427,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,660,72,"
Sandwiches
",http://chubbygrub.com/food/vegetable-fresco-2/,31,Vegetable Fresco
2428,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,800,108,"
Entrees
",http://chubbygrub.com/food/whole-wheat-penne-with-alfredo/,26,Whole Wheat Penne with Alfredo
2429,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,111,"
Entrees
",http://chubbygrub.com/food/whole-wheat-penne-with-marinara/,2.5,Whole Wheat Penne with Marinara
2430,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,680,113,"
Entrees
",http://chubbygrub.com/food/whole-wheat-penne-with-meat-sauce/,12,Whole Wheat Penne with Meat Sauce
2431,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,780,39,"
Burgers
",http://chubbygrub.com/food/bacon-burger/,50,Bacon Burger
2432,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,695,40.5,"
Entrees
",http://chubbygrub.com/food/bacon-cheese-dog/,48,Bacon Cheese Dog
2433,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,920,40,"
Burgers
",http://chubbygrub.com/food/bacon-cheeseburger-2/,62,Bacon Cheeseburger
2434,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,625,40,"
Entrees
",http://chubbygrub.com/food/bacon-dog/,42,Bacon Dog
2435,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,615,40.5,"
Entrees
",http://chubbygrub.com/food/cheese-dog/,41,Cheese Dog
2436,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,840,40,"
Burgers
",http://chubbygrub.com/food/cheeseburger-3/,55,Cheeseburger
2437,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,470,41,"
Sandwiches
",http://chubbygrub.com/food/grilled-cheese/,26,Grilled Cheese
2438,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,700,39,"
Burgers
",http://chubbygrub.com/food/hamburger-2/,43,Hamburger
2439,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,545,40,"
Entrees
",http://chubbygrub.com/food/hot-dog/,35,Hot Dog
2440,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1474,184,"
French Fries
",http://chubbygrub.com/food/large-fries-2/,71,Large Fries
2441,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,39,"
Burgers
",http://chubbygrub.com/food/little-bacon-burger/,33,Little Bacon Burger
2442,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,630,39.5,"
Burgers
",http://chubbygrub.com/food/little-bacon-cheeseburger/,39,Little Bacon Cheeseburger
2443,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,550,39.5,"
Burgers
",http://chubbygrub.com/food/little-cheeseburger/,32,Little Cheeseburger
2444,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,480,39,"
Burgers
",http://chubbygrub.com/food/little-hamburger/,26,Little Hamburger
2445,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,310,39,"
French Fries
",http://chubbygrub.com/food/one-serving-of-fries-approx-half-of-regular-order/,15,One Serving of Fries approx half of regular order
2446,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,620,78,"
French Fries
",http://chubbygrub.com/food/regular-fries/,30,Regular Fries
2447,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,440,60,"
Sandwiches
",http://chubbygrub.com/food/veggie-sandwich/,15,Veggie Sandwich
2448,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,275,34.2,"
Desserts
",http://chubbygrub.com/food/apple-pie-turnover/,13.5,Apple Pie Turnover
2449,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,263,29.4,"
Sides
",http://chubbygrub.com/food/batter-coat-french-fries/,14.7,Batter Coat French Fries
2450,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,724,65.6,"
Sandwiches
",http://chubbygrub.com/food/buffalo-tender-sandwich/,34.8,Buffalo Tender Sandwich
2451,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,180,24,"
Desserts
",http://chubbygrub.com/food/chocolate-chip-cookie-5/,10,Chocolate Chip Cookie
2452,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,363,2.3,"
Salads
",http://chubbygrub.com/food/chunky-chicken-salad/,24.2,Chunky Chicken Salad
2453,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,708,54.1,"
Sandwiches
",http://chubbygrub.com/food/chunky-chicken-salad-sandwich/,35.1,Chunky Chicken Salad Sandwich
2454,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,287,27.4,"
Sides
",http://chubbygrub.com/food/classic-potato-salad/,19.6,Classic Potato Salad
2455,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,125,12.1,"
Sides
",http://chubbygrub.com/food/coleslaw-5/,8.5,Coleslaw
2456,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,265,33,"
Sides
",http://chubbygrub.com/food/corn-nuggets/,13.2,Corn Nuggets
2457,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,182,34,"
Sides
",http://chubbygrub.com/food/corn-on-the-cob-4/,6,Corn on the Cob
2458,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,200,16.2,"
Sides
",http://chubbygrub.com/food/dirty-rice-2/,12.5,Dirty Rice
2459,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,176,25.9,"
Sides
",http://chubbygrub.com/food/fresh-baked-yeast-roll/,5.7,Fresh Baked Yeast Roll
2460,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,96,24.8,"
Drinks
",http://chubbygrub.com/food/fresh-brewed-iced-tea-sweetened/,0,Fresh Brewed Iced Tea Sweetened
2461,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,2,0.7,"
Drinks
",http://chubbygrub.com/food/fresh-brewed-iced-tea-unsweetened/,0,Fresh Brewed Iced Tea Unsweetened
2462,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,561,34.5,"
Seafood
",http://chubbygrub.com/food/fried-breaded-catfish/,27.8,Fried Breaded Catfish
2463,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,521,17.5,"
Chicken
",http://chubbygrub.com/food/fried-chicken-breast-3/,29.1,Fried Chicken Breast
2464,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,174,6.7,"
Chicken
",http://chubbygrub.com/food/fried-chicken-leg-3/,10,Fried Chicken Leg
2465,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,521,25.4,"
Chicken
",http://chubbygrub.com/food/fried-chicken-tenders/,28.7,Fried Chicken Tenders
2466,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,421,15,"
Chicken
",http://chubbygrub.com/food/fried-chicken-thigh-3/,28,Fried Chicken Thigh
